BehaviorSpace results (NetLogo 6.1.1)
tp_Melhorado.nlogo
hipotese3_e5_d5_20/20
11/12/2021 13:07:35:178 +0000
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"-16,""16"",""-16"",""16"""
",""7"",""20"",""169"",""9"",""20"",""169"",""10"",""20"",""169"",""5"",""20"",""169"",""7"",""20"",""169"",""10"",""20"",""169"",""11"",""20"",""169"",""8"",""20"",""169"",""7"",""20"",""169"",""10"",""20"",""169"",""13"",""20"",""169"",""10"",""20"",""169"",""10"",""20"",""169"",""10"",""20"",""169"",""14"",""20"",""169"",""9"",""20"",""169"",""11"",""20"",""169"",""13"",""20"",""169"",""13"",""20"",""169"",""15"",""20"",""169"",""16"",""20"",""169"",""16"",""20"",""169"",""16"",""20"",""169"",""19"",""20"",""169"",""18"",""20"",""169"",""20"",""20"",""169"",""16"",""20"",""169"",""14"",""20"",""169"",""18"",""20"",""169"",""15"",""20"",""169"",""18"",""20"",""169"",""19"",""20"",""169"",""18"",""20"",""169"",""16"",""20"",""169"",""17"",""20"",""169"",""17"",""20"",""169"",""19"",""20"",""169"",""17"",""20"",""169"",""16"",""20"",""169"",""20"",""20"",""169"",""17"",""20"",""169"",""17"",""20"",""169"",""18"",""20"",""169"",""18"",""20"",""169"",""20"",""20"",""169"",""20"",""20"",""169"",""20"",""20"",""169"",""17"",""20"",""169"",""16"",""20"",""169"",""19"",""20"",""169"""
",""7"",""20"",""170"",""9"",""20"",""170"",""9"",""20"",""170"",""4"",""20"",""170"",""7"",""20"",""170"",""10"",""20"",""170"",""11"",""20"",""170"",""6"",""20"",""170"",""7"",""20"",""170"",""10"",""20"",""170"",""13"",""20"",""170"",""10"",""20"",""170"",""10"",""20"",""170"",""10"",""20"",""170"",""14"",""20"",""170"",""9"",""20"",""170"",""10"",""20"",""170"",""13"",""20"",""170"",""13"",""20"",""170"",""14"",""20"",""170"",""16"",""20"",""170"",""16"",""20"",""170"",""16"",""20"",""170"",""19"",""20"",""170"",""18"",""20"",""170"",""20"",""20"",""170"",""16"",""20"",""170"",""14"",""20"",""170"",""18"",""20"",""170"",""15"",""20"",""170"",""18"",""20"",""170"",""19"",""20"",""170"",""18"",""20"",""170"",""16"",""20"",""170"",""17"",""20"",""170"",""17"",""20"",""170"",""19"",""20"",""170"",""17"",""20"",""170"",""16"",""20"",""170"",""20"",""20"",""170"",""17"",""20"",""170"",""17"",""20"",""170"",""18"",""20"",""170"",""18"",""20"",""170"",""20"",""20"",""170"",""20"",""20"",""170"",""20"",""20"",""170"",""17"",""20"",""170"",""16"",""20"",""170"",""19"",""20"",""170"""
",""7"",""20"",""171"",""9"",""20"",""171"",""9"",""20"",""171"",""4"",""20"",""171"",""7"",""20"",""171"",""10"",""20"",""171"",""11"",""20"",""171"",""6"",""20"",""171"",""7"",""20"",""171"",""10"",""20"",""171"",""13"",""20"",""171"",""10"",""20"",""171"",""10"",""20"",""171"",""10"",""20"",""171"",""14"",""20"",""171"",""9"",""20"",""171"",""10"",""20"",""171"",""13"",""20"",""171"",""13"",""20"",""171"",""14"",""20"",""171"",""16"",""20"",""171"",""16"",""20"",""171"",""16"",""20"",""171"",""19"",""20"",""171"",""18"",""20"",""171"",""20"",""20"",""171"",""16"",""20"",""171"",""14"",""20"",""171"",""18"",""20"",""171"",""15"",""20"",""171"",""18"",""20"",""171"",""19"",""20"",""171"",""18"",""20"",""171"",""16"",""20"",""171"",""17"",""20"",""171"",""17"",""20"",""171"",""19"",""20"",""171"",""17"",""20"",""171"",""16"",""20"",""171"",""20"",""20"",""171"",""17"",""20"",""171"",""17"",""20"",""171"",""18"",""20"",""171"",""18"",""20"",""171"",""20"",""20"",""171"",""20"",""20"",""171"",""20"",""20"",""171"",""17"",""20"",""171"",""16"",""20"",""171"",""19"",""20"",""171"""
",""7"",""20"",""172"",""9"",""20"",""172"",""9"",""20"",""172"",""4"",""20"",""172"",""7"",""20"",""172"",""10"",""20"",""172"",""11"",""20"",""172"",""6"",""20"",""172"",""7"",""20"",""172"",""10"",""20"",""172"",""13"",""20"",""172"",""10"",""20"",""172"",""10"",""20"",""172"",""10"",""20"",""172"",""14"",""20"",""172"",""9"",""20"",""172"",""10"",""20"",""172"",""13"",""20"",""172"",""13"",""20"",""172"",""14"",""20"",""172"",""16"",""20"",""172"",""16"",""20"",""172"",""16"",""20"",""172"",""19"",""20"",""172"",""18"",""20"",""172"",""20"",""20"",""172"",""16"",""20"",""172"",""14"",""20"",""172"",""18"",""20"",""172"",""15"",""20"",""172"",""18"",""20"",""172"",""19"",""20"",""172"",""18"",""20"",""172"",""16"",""20"",""172"",""17"",""20"",""172"",""17"",""20"",""172"",""19"",""20"",""172"",""17"",""20"",""172"",""16"",""20"",""172"",""20"",""20"",""172"",""17"",""20"",""172"",""17"",""20"",""172"",""18"",""20"",""172"",""18"",""20"",""172"",""20"",""20"",""172"",""20"",""20"",""172"",""20"",""20"",""172"",""17"",""20"",""172"",""16"",""20"",""172"",""19"",""20"",""172"""
",""7"",""20"",""173"",""9"",""20"",""173"",""9"",""20"",""173"",""4"",""20"",""173"",""7"",""20"",""173"",""10"",""20"",""173"",""11"",""20"",""173"",""6"",""20"",""173"",""7"",""20"",""173"",""9"",""20"",""173"",""13"",""20"",""173"",""10"",""20"",""173"",""10"",""20"",""173"",""10"",""20"",""173"",""14"",""20"",""173"",""9"",""20"",""173"",""10"",""20"",""173"",""13"",""20"",""173"",""13"",""20"",""173"",""14"",""20"",""173"",""16"",""20"",""173"",""16"",""20"",""173"",""16"",""20"",""173"",""19"",""20"",""173"",""18"",""20"",""173"",""20"",""20"",""173"",""16"",""20"",""173"",""14"",""20"",""173"",""18"",""20"",""173"",""15"",""20"",""173"",""18"",""20"",""173"",""19"",""20"",""173"",""18"",""20"",""173"",""16"",""20"",""173"",""17"",""20"",""173"",""17"",""20"",""173"",""19"",""20"",""173"",""17"",""20"",""173"",""16"",""20"",""173"",""20"",""20"",""173"",""17"",""20"",""173"",""17"",""20"",""173"",""18"",""20"",""173"",""18"",""20"",""173"",""20"",""20"",""173"",""20"",""20"",""173"",""20"",""20"",""173"",""17"",""20"",""173"",""16"",""20"",""173"",""19"",""20"",""173"""
",""7"",""20"",""174"",""9"",""20"",""174"",""9"",""20"",""174"",""4"",""20"",""174"",""7"",""20"",""174"",""9"",""20"",""174"",""11"",""20"",""174"",""6"",""20"",""174"",""7"",""20"",""174"",""9"",""20"",""174"",""12"",""20"",""174"",""9"",""20"",""174"",""10"",""20"",""174"",""10"",""20"",""174"",""14"",""20"",""174"",""9"",""20"",""174"",""10"",""20"",""174"",""13"",""20"",""174"",""13"",""20"",""174"",""14"",""20"",""174"",""16"",""20"",""174"",""16"",""20"",""174"",""16"",""20"",""174"",""19"",""20"",""174"",""18"",""20"",""174"",""20"",""20"",""174"",""16"",""20"",""174"",""14"",""20"",""174"",""18"",""20"",""174"",""15"",""20"",""174"",""18"",""20"",""174"",""19"",""20"",""174"",""18"",""20"",""174"",""16"",""20"",""174"",""17"",""20"",""174"",""17"",""20"",""174"",""19"",""20"",""174"",""17"",""20"",""174"",""16"",""20"",""174"",""20"",""20"",""174"",""17"",""20"",""174"",""17"",""20"",""174"",""18"",""20"",""174"",""18"",""20"",""174"",""20"",""20"",""174"",""20"",""20"",""174"",""20"",""20"",""174"",""17"",""20"",""174"",""16"",""20"",""174"",""19"",""20"",""174"""
",""6"",""20"",""175"",""9"",""20"",""175"",""9"",""20"",""175"",""4"",""20"",""175"",""7"",""20"",""175"",""9"",""20"",""175"",""11"",""20"",""175"",""6"",""20"",""175"",""7"",""20"",""175"",""9"",""20"",""175"",""12"",""20"",""175"",""9"",""20"",""175"",""10"",""20"",""175"",""10"",""20"",""175"",""14"",""20"",""175"",""9"",""20"",""175"",""10"",""20"",""175"",""13"",""20"",""175"",""13"",""20"",""175"",""14"",""20"",""175"",""16"",""20"",""175"",""16"",""20"",""175"",""16"",""20"",""175"",""19"",""20"",""175"",""18"",""20"",""175"",""20"",""20"",""175"",""16"",""20"",""175"",""14"",""20"",""175"",""18"",""20"",""175"",""15"",""20"",""175"",""18"",""20"",""175"",""19"",""20"",""175"",""18"",""20"",""175"",""16"",""20"",""175"",""17"",""20"",""175"",""17"",""20"",""175"",""19"",""20"",""175"",""17"",""20"",""175"",""16"",""20"",""175"",""20"",""20"",""175"",""17"",""20"",""175"",""17"",""20"",""175"",""18"",""20"",""175"",""18"",""20"",""175"",""20"",""20"",""175"",""20"",""20"",""175"",""20"",""20"",""175"",""17"",""20"",""175"",""16"",""20"",""175"",""19"",""20"",""175"""
",""6"",""20"",""176"",""8"",""20"",""176"",""9"",""20"",""176"",""4"",""20"",""176"",""7"",""20"",""176"",""9"",""20"",""176"",""11"",""20"",""176"",""6"",""20"",""176"",""7"",""20"",""176"",""9"",""20"",""176"",""12"",""20"",""176"",""9"",""20"",""176"",""10"",""20"",""176"",""10"",""20"",""176"",""14"",""20"",""176"",""9"",""20"",""176"",""10"",""20"",""176"",""13"",""20"",""176"",""13"",""20"",""176"",""14"",""20"",""176"",""16"",""20"",""176"",""16"",""20"",""176"",""16"",""20"",""176"",""19"",""20"",""176"",""18"",""20"",""176"",""20"",""20"",""176"",""16"",""20"",""176"",""14"",""20"",""176"",""18"",""20"",""176"",""15"",""20"",""176"",""18"",""20"",""176"",""19"",""20"",""176"",""18"",""20"",""176"",""16"",""20"",""176"",""17"",""20"",""176"",""17"",""20"",""176"",""19"",""20"",""176"",""17"",""20"",""176"",""16"",""20"",""176"",""20"",""20"",""176"",""17"",""20"",""176"",""17"",""20"",""176"",""18"",""20"",""176"",""18"",""20"",""176"",""20"",""20"",""176"",""20"",""20"",""176"",""20"",""20"",""176"",""17"",""20"",""176"",""16"",""20"",""176"",""19"",""20"",""176"""
",""6"",""20"",""177"",""8"",""20"",""177"",""9"",""20"",""177"",""4"",""20"",""177"",""7"",""20"",""177"",""9"",""20"",""177"",""11"",""20"",""177"",""6"",""20"",""177"",""7"",""20"",""177"",""7"",""20"",""177"",""12"",""20"",""177"",""9"",""20"",""177"",""10"",""20"",""177"",""10"",""20"",""177"",""14"",""20"",""177"",""9"",""20"",""177"",""10"",""20"",""177"",""13"",""20"",""177"",""13"",""20"",""177"",""14"",""20"",""177"",""16"",""20"",""177"",""16"",""20"",""177"",""16"",""20"",""177"",""19"",""20"",""177"",""18"",""20"",""177"",""20"",""20"",""177"",""16"",""20"",""177"",""14"",""20"",""177"",""18"",""20"",""177"",""15"",""20"",""177"",""18"",""20"",""177"",""19"",""20"",""177"",""18"",""20"",""177"",""16"",""20"",""177"",""17"",""20"",""177"",""17"",""20"",""177"",""19"",""20"",""177"",""17"",""20"",""177"",""16"",""20"",""177"",""20"",""20"",""177"",""17"",""20"",""177"",""17"",""20"",""177"",""18"",""20"",""177"",""17"",""20"",""177"",""20"",""20"",""177"",""20"",""20"",""177"",""20"",""20"",""177"",""17"",""20"",""177"",""16"",""20"",""177"",""19"",""20"",""177"""
",""5"",""20"",""178"",""8"",""20"",""178"",""9"",""20"",""178"",""4"",""20"",""178"",""7"",""20"",""178"",""9"",""20"",""178"",""11"",""20"",""178"",""6"",""20"",""178"",""7"",""20"",""178"",""7"",""20"",""178"",""12"",""20"",""178"",""8"",""20"",""178"",""10"",""20"",""178"",""10"",""20"",""178"",""14"",""20"",""178"",""9"",""20"",""178"",""10"",""20"",""178"",""13"",""20"",""178"",""13"",""20"",""178"",""14"",""20"",""178"",""16"",""20"",""178"",""16"",""20"",""178"",""16"",""20"",""178"",""19"",""20"",""178"",""18"",""20"",""178"",""20"",""20"",""178"",""16"",""20"",""178"",""14"",""20"",""178"",""18"",""20"",""178"",""15"",""20"",""178"",""18"",""20"",""178"",""19"",""20"",""178"",""18"",""20"",""178"",""16"",""20"",""178"",""16"",""20"",""178"",""17"",""20"",""178"",""19"",""20"",""178"",""17"",""20"",""178"",""16"",""20"",""178"",""20"",""20"",""178"",""17"",""20"",""178"",""17"",""20"",""178"",""18"",""20"",""178"",""17"",""20"",""178"",""20"",""20"",""178"",""20"",""20"",""178"",""20"",""20"",""178"",""17"",""20"",""178"",""16"",""20"",""178"",""19"",""20"",""178"""
",""5"",""20"",""179"",""7"",""20"",""179"",""9"",""20"",""179"",""4"",""20"",""179"",""7"",""20"",""179"",""9"",""20"",""179"",""11"",""20"",""179"",""6"",""20"",""179"",""7"",""20"",""179"",""7"",""20"",""179"",""12"",""20"",""179"",""8"",""20"",""179"",""10"",""20"",""179"",""10"",""20"",""179"",""14"",""20"",""179"",""9"",""20"",""179"",""10"",""20"",""179"",""13"",""20"",""179"",""13"",""20"",""179"",""13"",""20"",""179"",""16"",""20"",""179"",""16"",""20"",""179"",""16"",""20"",""179"",""19"",""20"",""179"",""18"",""20"",""179"",""20"",""20"",""179"",""16"",""20"",""179"",""14"",""20"",""179"",""18"",""20"",""179"",""15"",""20"",""179"",""18"",""20"",""179"",""19"",""20"",""179"",""18"",""20"",""179"",""16"",""20"",""179"",""16"",""20"",""179"",""17"",""20"",""179"",""19"",""20"",""179"",""17"",""20"",""179"",""16"",""20"",""179"",""20"",""20"",""179"",""17"",""20"",""179"",""17"",""20"",""179"",""18"",""20"",""179"",""17"",""20"",""179"",""20"",""20"",""179"",""20"",""20"",""179"",""20"",""20"",""179"",""17"",""20"",""179"",""16"",""20"",""179"",""19"",""20"",""179"""
",""5"",""20"",""180"",""7"",""20"",""180"",""9"",""20"",""180"",""4"",""20"",""180"",""7"",""20"",""180"",""9"",""20"",""180"",""11"",""20"",""180"",""6"",""20"",""180"",""7"",""20"",""180"",""7"",""20"",""180"",""12"",""20"",""180"",""8"",""20"",""180"",""10"",""20"",""180"",""10"",""20"",""180"",""14"",""20"",""180"",""9"",""20"",""180"",""10"",""20"",""180"",""13"",""20"",""180"",""13"",""20"",""180"",""13"",""20"",""180"",""16"",""20"",""180"",""16"",""20"",""180"",""16"",""20"",""180"",""19"",""20"",""180"",""18"",""20"",""180"",""20"",""20"",""180"",""16"",""20"",""180"",""14"",""20"",""180"",""18"",""20"",""180"",""15"",""20"",""180"",""18"",""20"",""180"",""19"",""20"",""180"",""18"",""20"",""180"",""16"",""20"",""180"",""16"",""20"",""180"",""17"",""20"",""180"",""19"",""20"",""180"",""17"",""20"",""180"",""16"",""20"",""180"",""20"",""20"",""180"",""17"",""20"",""180"",""17"",""20"",""180"",""18"",""20"",""180"",""17"",""20"",""180"",""20"",""20"",""180"",""20"",""20"",""180"",""20"",""20"",""180"",""17"",""20"",""180"",""16"",""20"",""180"",""19"",""20"",""180"""
",""5"",""20"",""181"",""7"",""20"",""181"",""9"",""20"",""181"",""4"",""20"",""181"",""7"",""20"",""181"",""9"",""20"",""181"",""11"",""20"",""181"",""6"",""20"",""181"",""7"",""20"",""181"",""7"",""20"",""181"",""12"",""20"",""181"",""8"",""20"",""181"",""10"",""20"",""181"",""10"",""20"",""181"",""14"",""20"",""181"",""9"",""20"",""181"",""10"",""20"",""181"",""13"",""20"",""181"",""13"",""20"",""181"",""13"",""20"",""181"",""16"",""20"",""181"",""16"",""20"",""181"",""16"",""20"",""181"",""19"",""20"",""181"",""18"",""20"",""181"",""20"",""20"",""181"",""16"",""20"",""181"",""14"",""20"",""181"",""18"",""20"",""181"",""15"",""20"",""181"",""18"",""20"",""181"",""19"",""20"",""181"",""18"",""20"",""181"",""16"",""20"",""181"",""16"",""20"",""181"",""17"",""20"",""181"",""19"",""20"",""181"",""17"",""20"",""181"",""16"",""20"",""181"",""20"",""20"",""181"",""17"",""20"",""181"",""17"",""20"",""181"",""18"",""20"",""181"",""17"",""20"",""181"",""20"",""20"",""181"",""20"",""20"",""181"",""20"",""20"",""181"",""17"",""20"",""181"",""16"",""20"",""181"",""19"",""20"",""181"""
",""5"",""20"",""182"",""7"",""20"",""182"",""9"",""20"",""182"",""4"",""20"",""182"",""7"",""20"",""182"",""9"",""20"",""182"",""11"",""20"",""182"",""6"",""20"",""182"",""7"",""20"",""182"",""7"",""20"",""182"",""12"",""20"",""182"",""7"",""20"",""182"",""10"",""20"",""182"",""10"",""20"",""182"",""14"",""20"",""182"",""8"",""20"",""182"",""10"",""20"",""182"",""13"",""20"",""182"",""13"",""20"",""182"",""13"",""20"",""182"",""16"",""20"",""182"",""16"",""20"",""182"",""16"",""20"",""182"",""19"",""20"",""182"",""18"",""20"",""182"",""20"",""20"",""182"",""15"",""20"",""182"",""14"",""20"",""182"",""18"",""20"",""182"",""15"",""20"",""182"",""18"",""20"",""182"",""19"",""20"",""182"",""18"",""20"",""182"",""16"",""20"",""182"",""16"",""20"",""182"",""17"",""20"",""182"",""19"",""20"",""182"",""17"",""20"",""182"",""16"",""20"",""182"",""20"",""20"",""182"",""17"",""20"",""182"",""17"",""20"",""182"",""18"",""20"",""182"",""17"",""20"",""182"",""20"",""20"",""182"",""20"",""20"",""182"",""20"",""20"",""182"",""17"",""20"",""182"",""16"",""20"",""182"",""19"",""20"",""182"""
",""5"",""20"",""183"",""7"",""20"",""183"",""9"",""20"",""183"",""4"",""20"",""183"",""7"",""20"",""183"",""9"",""20"",""183"",""11"",""20"",""183"",""5"",""20"",""183"",""7"",""20"",""183"",""7"",""20"",""183"",""12"",""20"",""183"",""7"",""20"",""183"",""10"",""20"",""183"",""10"",""20"",""183"",""14"",""20"",""183"",""8"",""20"",""183"",""10"",""20"",""183"",""13"",""20"",""183"",""13"",""20"",""183"",""13"",""20"",""183"",""16"",""20"",""183"",""16"",""20"",""183"",""16"",""20"",""183"",""19"",""20"",""183"",""18"",""20"",""183"",""20"",""20"",""183"",""15"",""20"",""183"",""14"",""20"",""183"",""18"",""20"",""183"",""15"",""20"",""183"",""18"",""20"",""183"",""19"",""20"",""183"",""18"",""20"",""183"",""16"",""20"",""183"",""16"",""20"",""183"",""17"",""20"",""183"",""19"",""20"",""183"",""17"",""20"",""183"",""16"",""20"",""183"",""20"",""20"",""183"",""17"",""20"",""183"",""17"",""20"",""183"",""18"",""20"",""183"",""17"",""20"",""183"",""20"",""20"",""183"",""20"",""20"",""183"",""20"",""20"",""183"",""17"",""20"",""183"",""16"",""20"",""183"",""19"",""20"",""183"""
",""5"",""20"",""184"",""7"",""20"",""184"",""8"",""20"",""184"",""4"",""20"",""184"",""7"",""20"",""184"",""9"",""20"",""184"",""11"",""20"",""184"",""5"",""20"",""184"",""7"",""20"",""184"",""7"",""20"",""184"",""12"",""20"",""184"",""7"",""20"",""184"",""10"",""20"",""184"",""10"",""20"",""184"",""14"",""20"",""184"",""8"",""20"",""184"",""10"",""20"",""184"",""13"",""20"",""184"",""13"",""20"",""184"",""13"",""20"",""184"",""16"",""20"",""184"",""16"",""20"",""184"",""16"",""20"",""184"",""19"",""20"",""184"",""18"",""20"",""184"",""20"",""20"",""184"",""15"",""20"",""184"",""14"",""20"",""184"",""18"",""20"",""184"",""15"",""20"",""184"",""18"",""20"",""184"",""19"",""20"",""184"",""18"",""20"",""184"",""16"",""20"",""184"",""16"",""20"",""184"",""17"",""20"",""184"",""19"",""20"",""184"",""17"",""20"",""184"",""16"",""20"",""184"",""20"",""20"",""184"",""17"",""20"",""184"",""17"",""20"",""184"",""18"",""20"",""184"",""16"",""20"",""184"",""20"",""20"",""184"",""20"",""20"",""184"",""20"",""20"",""184"",""17"",""20"",""184"",""16"",""20"",""184"",""19"",""20"",""184"""
",""5"",""20"",""185"",""7"",""20"",""185"",""8"",""20"",""185"",""4"",""20"",""185"",""7"",""20"",""185"",""9"",""20"",""185"",""11"",""20"",""185"",""5"",""20"",""185"",""7"",""20"",""185"",""7"",""20"",""185"",""11"",""20"",""185"",""7"",""20"",""185"",""10"",""20"",""185"",""10"",""20"",""185"",""14"",""20"",""185"",""8"",""20"",""185"",""10"",""20"",""185"",""13"",""20"",""185"",""13"",""20"",""185"",""13"",""20"",""185"",""16"",""20"",""185"",""16"",""20"",""185"",""16"",""20"",""185"",""19"",""20"",""185"",""18"",""20"",""185"",""20"",""20"",""185"",""15"",""20"",""185"",""14"",""20"",""185"",""18"",""20"",""185"",""15"",""20"",""185"",""18"",""20"",""185"",""19"",""20"",""185"",""18"",""20"",""185"",""16"",""20"",""185"",""16"",""20"",""185"",""17"",""20"",""185"",""19"",""20"",""185"",""17"",""20"",""185"",""16"",""20"",""185"",""20"",""20"",""185"",""17"",""20"",""185"",""17"",""20"",""185"",""18"",""20"",""185"",""16"",""20"",""185"",""20"",""20"",""185"",""20"",""20"",""185"",""20"",""20"",""185"",""17"",""20"",""185"",""16"",""20"",""185"",""19"",""20"",""185"""
",""5"",""20"",""186"",""7"",""20"",""186"",""8"",""20"",""186"",""4"",""20"",""186"",""7"",""20"",""186"",""9"",""20"",""186"",""11"",""20"",""186"",""5"",""20"",""186"",""7"",""20"",""186"",""7"",""20"",""186"",""11"",""20"",""186"",""7"",""20"",""186"",""10"",""20"",""186"",""10"",""20"",""186"",""14"",""20"",""186"",""8"",""20"",""186"",""10"",""20"",""186"",""13"",""20"",""186"",""13"",""20"",""186"",""13"",""20"",""186"",""16"",""20"",""186"",""16"",""20"",""186"",""16"",""20"",""186"",""19"",""20"",""186"",""18"",""20"",""186"",""20"",""20"",""186"",""15"",""20"",""186"",""14"",""20"",""186"",""18"",""20"",""186"",""15"",""20"",""186"",""18"",""20"",""186"",""19"",""20"",""186"",""18"",""20"",""186"",""16"",""20"",""186"",""16"",""20"",""186"",""17"",""20"",""186"",""19"",""20"",""186"",""17"",""20"",""186"",""16"",""20"",""186"",""20"",""20"",""186"",""17"",""20"",""186"",""17"",""20"",""186"",""18"",""20"",""186"",""16"",""20"",""186"",""20"",""20"",""186"",""20"",""20"",""186"",""20"",""20"",""186"",""17"",""20"",""186"",""16"",""20"",""186"",""19"",""20"",""186"""
",""5"",""20"",""187"",""7"",""20"",""187"",""8"",""20"",""187"",""4"",""20"",""187"",""7"",""20"",""187"",""9"",""20"",""187"",""11"",""20"",""187"",""5"",""20"",""187"",""6"",""20"",""187"",""7"",""20"",""187"",""11"",""20"",""187"",""7"",""20"",""187"",""10"",""20"",""187"",""10"",""20"",""187"",""14"",""20"",""187"",""8"",""20"",""187"",""10"",""20"",""187"",""13"",""20"",""187"",""13"",""20"",""187"",""13"",""20"",""187"",""16"",""20"",""187"",""16"",""20"",""187"",""16"",""20"",""187"",""19"",""20"",""187"",""18"",""20"",""187"",""20"",""20"",""187"",""15"",""20"",""187"",""14"",""20"",""187"",""18"",""20"",""187"",""15"",""20"",""187"",""18"",""20"",""187"",""19"",""20"",""187"",""18"",""20"",""187"",""16"",""20"",""187"",""16"",""20"",""187"",""17"",""20"",""187"",""19"",""20"",""187"",""17"",""20"",""187"",""16"",""20"",""187"",""20"",""20"",""187"",""17"",""20"",""187"",""17"",""20"",""187"",""18"",""20"",""187"",""16"",""20"",""187"",""20"",""20"",""187"",""20"",""20"",""187"",""20"",""20"",""187"",""17"",""20"",""187"",""16"",""20"",""187"",""19"",""20"",""187"""
",""5"",""20"",""188"",""7"",""20"",""188"",""8"",""20"",""188"",""4"",""20"",""188"",""7"",""20"",""188"",""8"",""20"",""188"",""11"",""20"",""188"",""5"",""20"",""188"",""6"",""20"",""188"",""7"",""20"",""188"",""11"",""20"",""188"",""6"",""20"",""188"",""10"",""20"",""188"",""10"",""20"",""188"",""14"",""20"",""188"",""7"",""20"",""188"",""10"",""20"",""188"",""13"",""20"",""188"",""13"",""20"",""188"",""13"",""20"",""188"",""16"",""20"",""188"",""16"",""20"",""188"",""16"",""20"",""188"",""19"",""20"",""188"",""18"",""20"",""188"",""20"",""20"",""188"",""14"",""20"",""188"",""14"",""20"",""188"",""18"",""20"",""188"",""15"",""20"",""188"",""18"",""20"",""188"",""19"",""20"",""188"",""18"",""20"",""188"",""16"",""20"",""188"",""16"",""20"",""188"",""17"",""20"",""188"",""19"",""20"",""188"",""17"",""20"",""188"",""16"",""20"",""188"",""20"",""20"",""188"",""17"",""20"",""188"",""17"",""20"",""188"",""18"",""20"",""188"",""16"",""20"",""188"",""20"",""20"",""188"",""20"",""20"",""188"",""20"",""20"",""188"",""17"",""20"",""188"",""16"",""20"",""188"",""19"",""20"",""188"""
",""5"",""20"",""189"",""7"",""20"",""189"",""8"",""20"",""189"",""4"",""20"",""189"",""7"",""20"",""189"",""8"",""20"",""189"",""11"",""20"",""189"",""5"",""20"",""189"",""6"",""20"",""189"",""7"",""20"",""189"",""11"",""20"",""189"",""6"",""20"",""189"",""10"",""20"",""189"",""10"",""20"",""189"",""14"",""20"",""189"",""7"",""20"",""189"",""9"",""20"",""189"",""13"",""20"",""189"",""13"",""20"",""189"",""13"",""20"",""189"",""16"",""20"",""189"",""16"",""20"",""189"",""16"",""20"",""189"",""19"",""20"",""189"",""18"",""20"",""189"",""20"",""20"",""189"",""14"",""20"",""189"",""14"",""20"",""189"",""18"",""20"",""189"",""15"",""20"",""189"",""18"",""20"",""189"",""19"",""20"",""189"",""18"",""20"",""189"",""16"",""20"",""189"",""16"",""20"",""189"",""17"",""20"",""189"",""19"",""20"",""189"",""17"",""20"",""189"",""16"",""20"",""189"",""20"",""20"",""189"",""17"",""20"",""189"",""17"",""20"",""189"",""18"",""20"",""189"",""16"",""20"",""189"",""20"",""20"",""189"",""20"",""20"",""189"",""20"",""20"",""189"",""17"",""20"",""189"",""16"",""20"",""189"",""19"",""20"",""189"""
",""5"",""20"",""190"",""6"",""20"",""190"",""8"",""20"",""190"",""4"",""20"",""190"",""7"",""20"",""190"",""8"",""20"",""190"",""11"",""20"",""190"",""5"",""20"",""190"",""6"",""20"",""190"",""7"",""20"",""190"",""11"",""20"",""190"",""6"",""20"",""190"",""10"",""20"",""190"",""10"",""20"",""190"",""14"",""20"",""190"",""7"",""20"",""190"",""9"",""20"",""190"",""13"",""20"",""190"",""13"",""20"",""190"",""13"",""20"",""190"",""16"",""20"",""190"",""16"",""20"",""190"",""16"",""20"",""190"",""19"",""20"",""190"",""18"",""20"",""190"",""19"",""20"",""190"",""14"",""20"",""190"",""14"",""20"",""190"",""18"",""20"",""190"",""15"",""20"",""190"",""18"",""20"",""190"",""19"",""20"",""190"",""18"",""20"",""190"",""16"",""20"",""190"",""16"",""20"",""190"",""17"",""20"",""190"",""19"",""20"",""190"",""17"",""20"",""190"",""16"",""20"",""190"",""20"",""20"",""190"",""17"",""20"",""190"",""17"",""20"",""190"",""18"",""20"",""190"",""16"",""20"",""190"",""20"",""20"",""190"",""20"",""20"",""190"",""20"",""20"",""190"",""17"",""20"",""190"",""16"",""20"",""190"",""19"",""20"",""190"""
",""5"",""20"",""191"",""6"",""20"",""191"",""8"",""20"",""191"",""4"",""20"",""191"",""7"",""20"",""191"",""8"",""20"",""191"",""11"",""20"",""191"",""5"",""20"",""191"",""6"",""20"",""191"",""7"",""20"",""191"",""11"",""20"",""191"",""6"",""20"",""191"",""10"",""20"",""191"",""10"",""20"",""191"",""14"",""20"",""191"",""7"",""20"",""191"",""9"",""20"",""191"",""13"",""20"",""191"",""13"",""20"",""191"",""13"",""20"",""191"",""16"",""20"",""191"",""16"",""20"",""191"",""16"",""20"",""191"",""19"",""20"",""191"",""18"",""20"",""191"",""19"",""20"",""191"",""14"",""20"",""191"",""14"",""20"",""191"",""18"",""20"",""191"",""15"",""20"",""191"",""18"",""20"",""191"",""19"",""20"",""191"",""18"",""20"",""191"",""16"",""20"",""191"",""16"",""20"",""191"",""17"",""20"",""191"",""19"",""20"",""191"",""17"",""20"",""191"",""16"",""20"",""191"",""20"",""20"",""191"",""17"",""20"",""191"",""17"",""20"",""191"",""18"",""20"",""191"",""16"",""20"",""191"",""20"",""20"",""191"",""20"",""20"",""191"",""20"",""20"",""191"",""17"",""20"",""191"",""16"",""20"",""191"",""19"",""20"",""191"""
